행정동코드,시도명,시군구명,읍면동명,면적(m^2),인구수,인구밀도
3017000000,대전광역시,서구,,17333125,482783,27.853200158655753
3017000000,대전광역시,서구,,117087390,482783,4.1232706613410715
3017000000,대전광역시,서구,,47748121,482783,10.111036620687127
3017000000,대전광역시,서구,,95525521,482783,5.053968771340173
3017051000,대전광역시,서구,복수동,13979612,20484,1.4652767186957691
3017051000,대전광역시,서구,복수동,17333125,20484,1.181783434897054
3017051000,대전광역시,서구,복수동,117087390,20484,0.17494625168431888
3017051000,대전광역시,서구,복수동,47748121,20484,0.42900117472685473
3017051000,대전광역시,서구,복수동,95525521,20484,0.21443484197275406
3017053500,대전광역시,서구,정림동,13979612,17307,1.2380171924657135
3017053500,대전광역시,서구,정림동,17333125,17307,0.9984927703457974
3017053500,대전광역시,서구,정림동,117087390,17307,0.14781267222712882
3017053500,대전광역시,서구,정림동,47748121,17307,0.3624645250438232
3017053500,대전광역시,서구,정림동,95525521,17307,0.18117671402179528
3017054000,대전광역시,서구,변동,13979612,16764,1.1991749127228994
3017054000,대전광역시,서구,변동,17333125,16764,0.967165470738831
3017054000,대전광역시,서구,변동,117087390,16764,0.14317511048798678
3017054000,대전광역시,서구,변동,47748121,16764,0.3510923497911049
3017054000,대전광역시,서구,변동,95525521,16764,0.17549236920675887
3017055000,대전광역시,서구,용문동,13979612,13816,0.9882963847637545
3017055000,대전광역시,서구,용문동,17333125,13816,0.797086503443551
3017055000,대전광역시,서구,용문동,117087390,13816,0.11799733515282901
3017055000,대전광역시,서구,용문동,47748121,13816,0.2893517003527741
3017055000,대전광역시,서구,용문동,95525521,13816,0.14463150638037345
3017055500,대전광역시,서구,탄방동,13979612,26543,1.8986936118112576
3017055500,대전광역시,서구,탄방동,17333125,26543,1.5313453286698158
3017055500,대전광역시,서구,탄방동,117087390,26543,0.22669392493931242
3017055500,대전광역시,서구,탄방동,47748121,26543,0.5558962205025827
3017055500,대전광역시,서구,탄방동,95525521,26543,0.27786291791070156
3017056000,대전광역시,서구,괴정동,13979612,19800,1.4163483221136608
3017056000,대전광역시,서구,괴정동,17333125,19800,1.1423214221324776
3017056000,대전광역시,서구,괴정동,117087390,19800,0.1691044612062836
3017056000,대전광역시,서구,괴정동,47748121,19800,0.41467600369028135
3017056000,대전광역시,서구,괴정동,95525521,19800,0.20727445181900656
3017057000,대전광역시,서구,가장동,13979612,12771,0.9135446677633112
3017057000,대전광역시,서구,가장동,17333125,12771,0.7367973172754481
3017057000,대전광역시,서구,가장동,117087390,12771,0.10907237747805293
3017057000,대전광역시,서구,가장동,47748121,12771,0.2674660223802315
3017057000,대전광역시,서구,가장동,95525521,12771,0.13369202142325923
3017057500,대전광역시,서구,내동,13979612,24741,1.7697916079502063
3017057500,대전광역시,서구,내동,17333125,24741,1.4273825406555367
3017057500,대전광역시,서구,내동,117087390,24741,0.21130371084366983
3017057500,대전광역시,서구,내동,47748121,24741,0.5181565155202652
3017057500,대전광역시,서구,내동,95525521,24741,0.25899884911384047
3017059000,대전광역시,서구,가수원동,13979612,41280,2.9528716533763597
3017059000,대전광역시,서구,가수원동,17333125,41280,2.381567086142862
3017059000,대전광역시,서구,가수원동,117087390,41280,0.35255717972703976
3017059000,대전광역시,서구,가수원동,47748121,41280,0.8645366379967078
3017059000,대전광역시,서구,가수원동,95525521,41280,0.43213582682265606
3017060000,대전광역시,서구,기성동,13979612,3936,0.2815528785777459
3017060000,대전광역시,서구,기성동,17333125,3936,0.22707965239966826
3017060000,대전광역시,서구,기성동,117087390,3936,0.033615917136764255
3017060000,대전광역시,서구,기성동,47748121,3936,0.08243256315782563
3017060000,대전광역시,서구,기성동,95525521,3936,0.0412036486040207
3017065000,대전광역시,서구,만년동,13979612,13570,0.9706993298526453
3017065000,대전광역시,서구,만년동,17333125,13570,0.7828940251685718
3017065000,대전광역시,서구,만년동,117087390,13570,0.11589634033178124
3017065000,대전광역시,서구,만년동,47748121,13570,0.28419966515541
3017065000,대전광역시,서구,만년동,95525521,13570,0.14205627834262216
2617000000,부산광역시,동구,,9865235,86485,8.766643673465456
2617000000,부산광역시,동구,,182145982,86485,0.47481146194045604
2617000000,부산광역시,동구,,7194831,86485,12.020435226345136
2617000000,부산광역시,동구,,49312364,86485,1.7538197925372225
2617000000,부산광역시,동구,,136679755,86485,0.6327564751634213
2617000000,부산광역시,동구,,36074686,86485,2.397387464439746
2617064500,부산광역시,동구,좌천동,9865235,11651,1.1810159616065912
2617064500,부산광역시,동구,좌천동,182145982,11651,0.0639651771182084
2617064500,부산광역시,동구,좌천동,7194831,11651,1.6193570078296489
2617064500,부산광역시,동구,좌천동,49312364,11651,0.23626934616235393
2617064500,부산광역시,동구,좌천동,136679755,11651,0.0852430559302656
2617064500,부산광역시,동구,좌천동,36074686,11651,0.32296885411559784
2714000000,대구광역시,동구,,9865235,350066,35.484811056198865
2714000000,대구광역시,동구,,182145982,350066,1.9218980081591917
2714000000,대구광역시,동구,,7194831,350066,48.65520816263787
2714000000,대구광역시,동구,,49312364,350066,7.09894986985414
2714000000,대구광역시,동구,,136679755,350066,2.561213253564875
2714000000,대구광역시,동구,,36074686,350066,9.703923687651779
2714061500,대구광역시,동구,도평동,9865235,4418,0.4478352517704849
2714061500,대구광역시,동구,도평동,182145982,4418,0.024255270149192747
2714061500,대구광역시,동구,도평동,7194831,4418,0.6140519492396694
2714061500,대구광역시,동구,도평동,49312364,4418,0.08959213555448284
2714061500,대구광역시,동구,도평동,136679755,4418,0.03232373367950506
2714061500,대구광역시,동구,도평동,36074686,4418,0.12246814844070991
2714062000,대구광역시,동구,불로.봉무동,9865235,27268,2.764049715997642
2714062000,대구광역시,동구,불로.봉무동,182145982,27268,0.14970409833141418
2714062000,대구광역시,동구,불로.봉무동,7194831,27268,3.7899430855290417
2714062000,대구광역시,동구,불로.봉무동,49312364,27268,0.5529647696468172
2714062000,대구광역시,동구,불로.봉무동,136679755,27268,0.1995028451726446
2714062000,대구광역시,동구,불로.봉무동,36074686,27268,0.7558762950840375
2714064000,대구광역시,동구,지저동,9865235,10498,1.0641408947683455
2714064000,대구광역시,동구,지저동,182145982,10498,0.057635089639254296
2714064000,대구광역시,동구,지저동,7194831,10498,1.45910306996787
2714064000,대구광역시,동구,지저동,49312364,10498,0.21288778611384357
2714064000,대구광역시,동구,지저동,136679755,10498,0.07680727844441922
2714064000,대구광역시,동구,지저동,36074686,10498,0.2910073839589345
2714065500,대구광역시,동구,동촌동,9865235,16359,1.6582473706911187
2714065500,대구광역시,동구,동촌동,182145982,16359,0.08981257681544684
2714065500,대구광역시,동구,동촌동,7194831,16359,2.2737156717093145
2714065500,대구광역시,동구,동촌동,49312364,16359,0.33174235978627997
2714065500,대구광역시,동구,동촌동,136679755,16359,0.11968853763309716
2714065500,대구광역시,동구,동촌동,36074686,16359,0.45347588056622307
2714067000,대구광역시,동구,방촌동,9865235,19094,1.9354835439804525
2714067000,대구광역시,동구,방촌동,182145982,19094,0.10482800548408473
2714067000,대구광역시,동구,방촌동,7194831,19094,2.6538496873658324
2714067000,대구광역시,동구,방촌동,49312364,19094,0.38720512364809767
2714067000,대구광역시,동구,방촌동,136679755,19094,0.1396988164048143
2714067000,대구광역시,동구,방촌동,36074686,19094,0.5292908162804244
2714068500,대구광역시,동구,해안동,9865235,15836,1.6052329214661383
2714068500,대구광역시,동구,해안동,182145982,15836,0.08694125352707477
2714068500,대구광역시,동구,해안동,7194831,15836,2.201024596686149
2714068500,대구광역시,동구,해안동,49312364,15836,0.3211365003713876
2714068500,대구광역시,동구,해안동,136679755,15836,0.11586207481861523
2714068500,대구광역시,동구,해안동,36074686,15836,0.43897817987937576
2714076000,대구광역시,동구,공산동,9865235,14927,1.51309117319557
2714076000,대구광역시,동구,공산동,182145982,14927,0.08195075090923498
2714076000,대구광역시,동구,공산동,7194831,14927,2.074683894590436
2714076000,대구광역시,동구,공산동,49312364,14927,0.3027029894571674
2714076000,대구광역시,동구,공산동,136679755,14927,0.1092114922213608
2714076000,대구광역시,동구,공산동,36074686,14927,0.4137804553586412
2814000000,인천광역시,동구,,9865235,65257,6.614844958077532
2814000000,인천광역시,동구,,182145982,65257,0.3582675790235109
2814000000,인천광역시,동구,,7194831,65257,9.069983714697399
2814000000,인천광역시,동구,,49312364,65257,1.3233395178539809
2814000000,인천광역시,동구,,136679755,65257,0.47744451985592157
2814000000,인천광역시,동구,,36074686,65257,1.8089415941139446
2814051000,인천광역시,동구,만석동,9865235,7477,0.7579140284037835
2814051000,인천광역시,동구,만석동,182145982,7477,0.041049491830129965
2814051000,인천광역시,동구,만석동,7194831,7477,1.0392182943560453
2814051000,인천광역시,동구,만석동,49312364,7477,0.1516252597421612
2814051000,인천광역시,동구,만석동,136679755,7477,0.054704517139352496
2814051000,인천광역시,동구,만석동,36074686,7477,0.20726445131081667
2814064000,인천광역시,동구,금창동,9865235,3249,0.32933832797698176
2814064000,인천광역시,동구,금창동,182145982,3249,0.017837341040001637
2814064000,인천광역시,동구,금창동,7194831,3249,0.4515741926391322
2814064000,인천광역시,동구,금창동,49312364,3249,0.06588611326765839
2814064000,인천광역시,동구,금창동,136679755,3249,0.023770894233751002
2814064000,인천광역시,동구,금창동,36074686,3249,0.09006315398005127
2911000000,광주광역시,동구,,9865235,94653,9.594601649124424
2911000000,광주광역시,동구,,182145982,94653,0.5196546141764466
2911000000,광주광역시,동구,,7194831,94653,13.15569469248131
2911000000,광주광역시,동구,,49312364,94653,1.919457765196574
2911000000,광주광역시,동구,,136679755,94653,0.6925166056962861
2911000000,광주광역시,동구,,36074686,94653,2.6238066216293605
2911052500,광주광역시,동구,충장동,9865235,4498,0.4559445365467725
2911052500,광주광역시,동구,충장동,182145982,4498,0.024694478300377767
2911052500,광주광역시,동구,충장동,7194831,4498,0.6251710429334615
2911052500,광주광역시,동구,충장동,49312364,4498,0.09121444674605338
2911052500,광주광역시,동구,충장동,136679755,4498,0.0329090434790434
2911052500,광주광역시,동구,충장동,36074686,4498,0.12468576996068656
2911054500,광주광역시,동구,동명동,9865235,4002,0.4056669709337892
2911054500,광주광역시,동구,동명동,182145982,4002,0.02197138776303064
2911054500,광주광역시,동구,동명동,7194831,4002,0.5562326620319504
2911054500,광주광역시,동구,동명동,49312364,4002,0.08115611735831606
2911054500,광주광역시,동구,동명동,136679755,4002,0.02928012272190567
2911054500,광주광역시,동구,동명동,36074686,4002,0.11093651653683138
2911065500,광주광역시,동구,서남동,9865235,3248,0.3292369619172782
2911065500,광주광역시,동구,서남동,182145982,3248,0.017831850938111824
2911065500,광주광역시,동구,서남동,7194831,3248,0.4514352039679598
2911065500,광주광역시,동구,서남동,49312364,3248,0.06586583437776376
2911065500,광주광역시,동구,서남동,136679755,3248,0.023763577861256775
2911065500,광주광역시,동구,서남동,36074686,3248,0.09003543371105156
2911068500,광주광역시,동구,학동,9865235,9579,0.9709854859007413
2911068500,광주광역시,동구,학동,182145982,9579,0.05258968600251637
2911068500,광주광역시,동구,학동,7194831,9579,1.331372481160433
2911068500,광주광역시,동구,학동,49312364,9579,0.19425148630067704
2911068500,광주광역시,동구,학동,136679755,9579,0.07008353212222249
2911068500,광주광역시,동구,학동,36074686,9579,0.26553245674820286
2911071000,광주광역시,동구,학운동,9865235,12490,1.2660620856979077
2911071000,광주광역시,동구,학운동,182145982,12490,0.0685713726037613
2911071000,광주광역시,동구,학운동,7194831,12490,1.7359685029432936
2911071000,광주광역시,동구,학운동,49312364,12490,0.25328333478394993
2911071000,광주광역시,동구,학운동,136679755,12490,0.09138149245292398
2911071000,광주광역시,동구,학운동,36074686,12490,0.34622615980635285
3011000000,대전광역시,동구,,9865235,229513,23.264828460751314
3011000000,대전광역시,동구,,182145982,229513,1.2600497550365946
3011000000,대전광역시,동구,,7194831,229513,31.899706886791364
3011000000,대전광역시,동구,,49312364,229513,4.654268856386605
3011000000,대전광역시,동구,,136679755,229513,1.6792026002680498
3011000000,대전광역시,동구,,36074686,229513,6.36216209892998
3011051500,대전광역시,동구,중앙동,9865235,5314,0.5386592412649065
3011051500,대전광역시,동구,중앙동,182145982,5314,0.029174401442464977
3011051500,대전광역시,동구,중앙동,7194831,5314,0.7385857986101411
3011051500,대전광역시,동구,중앙동,49312364,5314,0.10776202090007285
3011051500,대전광역시,동구,중앙동,136679755,5314,0.038879203434334514
3011051500,대전광역시,동구,중앙동,36074686,5314,0.1473055094644483
3011053000,대전광역시,동구,효동,9865235,27340,2.771348072296301
3011053000,대전광역시,동구,효동,182145982,27340,0.1500993856674807
3011053000,대전광역시,동구,효동,7194831,27340,3.7999502698534546
3011053000,대전광역시,동구,효동,49312364,27340,0.5544248497192307
3011053000,대전광역시,동구,효동,136679755,27340,0.20002962399222912
3011053000,대전광역시,동구,효동,36074686,27340,0.7578721544520165
3011054500,대전광역시,동구,신인동,9865235,12520,1.2691030674890156
3011054500,대전광역시,동구,신인동,182145982,12520,0.06873607566045568
3011054500,대전광역시,동구,신인동,7194831,12520,1.7401381630784656
3011054500,대전광역시,동구,신인동,49312364,12520,0.2538917014807889
3011054500,대전광역시,동구,신인동,136679755,12520,0.09160098362775086
3011054500,대전광역시,동구,신인동,36074686,12520,0.34705776787634407
3011056000,대전광역시,동구,용운동,9865235,17030,1.7262639967522313
3011056000,대전광역시,동구,용운동,182145982,17030,0.09349643518351121
3011056000,대전광역시,동구,용운동,7194831,17030,2.366977070065996
3011056000,대전광역시,동구,용운동,49312364,17030,0.3453494949055778
3011056000,대전광역시,동구,용운동,136679755,17030,0.12459782357672503
3011056000,대전광역시,동구,용운동,36074686,17030,0.47207618106502713
3011058500,대전광역시,동구,대동,9865235,15507,1.5718834878236554
3011058500,대전광역시,동구,대동,182145982,15507,0.08513501000532638
3011058500,대전광역시,동구,대동,7194831,15507,2.1552973238704287
3011058500,대전광역시,동구,대동,49312364,15507,0.31446474559605375
3011058500,대전광역시,동구,대동,136679755,15507,0.1134549882680138
3011058500,대전광역시,동구,대동,36074686,15507,0.42985821137847186
3011059000,대전광역시,동구,자양동,9865235,10927,1.107626934381188
3011059000,대전광역시,동구,자양동,182145982,10927,0.05999034334998397
3011059000,대전광역시,동구,자양동,7194831,10927,1.5187292099008303
3011059000,대전광역시,동구,자양동,49312364,10927,0.22158742987864058
3011059000,대전광역시,동구,자양동,136679755,10927,0.07994600224444359
3011059000,대전광역시,동구,자양동,36074686,10927,0.30289937935980926
3011064000,대전광역시,동구,용전동,9865235,20820,2.1104413630288583
3011064000,대전광역시,동구,용전동,182145982,20820,0.11430392134590155
3011064000,대전광역시,동구,용전동,7194831,20820,2.893744133809397
3011064000,대전광역시,동구,용전동,49312364,20820,0.422206487606232
3011064000,대전광역시,동구,용전동,136679755,20820,0.1523268753298541
3011064000,대전광역시,동구,용전동,36074686,20820,0.5771360005739204
3011066500,대전광역시,동구,성남동,9865235,12838,1.301337474474759
3011066500,대전광역시,동구,성남동,182145982,12838,0.07048192806141614
3011066500,대전광역시,동구,성남동,7194831,12838,1.7843365605112893
3011066500,대전광역시,동구,성남동,49312364,12838,0.26034038846728175
3011066500,대전광역시,동구,성남동,136679755,12838,0.09392759008091578
3011066500,대전광역시,동구,성남동,36074686,12838,0.3558728134182512
3011067000,대전광역시,동구,홍도동,9865235,11610,1.1768599531587438
3011067000,대전광역시,동구,홍도동,182145982,11610,0.06374008294072607
3011067000,대전광역시,동구,홍도동,7194831,11610,1.6136584723115803
3011067000,대전광역시,동구,홍도동,49312364,11610,0.23543791167667402
3011067000,대전광역시,동구,홍도동,136679755,11610,0.0849430846580022
3011067000,대전광역시,동구,홍도동,36074686,11610,0.3218323230866098
3011069500,대전광역시,동구,삼성동,9865235,15155,1.5362026348079898
3011069500,대전광역시,동구,삼성동,182145982,15155,0.08320249414011228
3011069500,대전광역시,동구,삼성동,7194831,15155,2.106373311617743
3011069500,대전광역시,동구,삼성동,49312364,15155,0.3073265763531434
3011069500,대전광역시,동구,삼성동,136679755,15155,0.11087962515004508
3011069500,대전광역시,동구,삼성동,36074686,15155,0.42010067669057466
3011072500,대전광역시,동구,대청동,9865235,2623,0.26588317460253097
3011072500,대전광역시,동구,대청동,182145982,2623,0.014400537256978855
3011072500,대전광역시,동구,대청동,7194831,2623,0.36456728448520886
3011072500,대전광역시,동구,대청동,49312364,2623,0.05319152819361895
3011072500,대전광역시,동구,대청동,136679755,2623,0.01919084505236346
3011072500,대전광역시,동구,대청동,36074686,2623,0.07271026558623407
3011074000,대전광역시,동구,산내동,9865235,21846,2.2144429402847474
3011074000,대전광역시,동구,산내동,182145982,21846,0.11993676588484943
3011074000,대전광역시,동구,산내동,7194831,21846,3.0363465104322813
3011074000,대전광역시,동구,산내동,49312364,21846,0.4430126286381241
3011074000,대전광역시,동구,산내동,136679755,21846,0.15983347350893334
3011074000,대전광역시,동구,산내동,36074686,21846,0.6055769965676209
3117000000,울산광역시,동구,,9865235,162298,16.451508757774143
3117000000,울산광역시,동구,,182145982,162298,0.8910325565128304
3117000000,울산광역시,동구,,7194831,162298,22.557583353938405
3117000000,울산광역시,동구,,49312364,162298,3.2912232721189354
3117000000,울산광역시,동구,,136679755,162298,1.1874326230684273
3117000000,울산광역시,동구,,36074686,162298,4.498944218114608
3117051000,울산광역시,동구,방어동,9865235,41112,4.167361446534218
3117051000,울산광역시,동구,방어동,182145982,41112,0.22570906889398196
3117051000,울산광역시,동구,방어동,7194831,41112,5.714102249239766
3117051000,울산광역시,동구,방어동,49312364,41112,0.8337057213480984
3117051000,울산광역시,동구,방어동,136679755,41112,0.3007907059827551
3117051000,울산광역시,동구,방어동,36074686,41112,1.139635699115995
3117052000,울산광역시,동구,일산동,9865235,6058,0.6140755896843816
3117052000,울산광역시,동구,일산동,182145982,6058,0.03325903724848567
3117052000,울산광역시,동구,일산동,7194831,6058,0.8419933699624077
3117052000,울산광역시,동구,일산동,49312364,6058,0.12284951498167883
3117052000,울산광역시,동구,일산동,136679755,6058,0.04432258457004112
3117052000,울산광역시,동구,일산동,36074686,6058,0.16792938960023102
3117053000,울산광역시,동구,화정동,9865235,21143,2.1431826003131196
3117053000,울산광역시,동구,화정동,182145982,21143,0.11607722425631106
3117053000,울산광역시,동구,화정동,7194831,21143,2.938637474598083
3117053000,울산광역시,동구,화정동,49312364,21143,0.428756569042198
3117053000,울산광역시,동구,화정동,136679755,21143,0.15469006364549015
3117053000,울산광역시,동구,화정동,36074686,21143,0.5860896474608261
3117054000,울산광역시,동구,대송동,9865235,12459,1.2629197378470962
3117054000,울산광역시,동구,대송동,182145982,12459,0.06840117944517711
3117054000,울산광역시,동구,대송동,7194831,12459,1.7316598541369492
3117054000,울산광역시,동구,대송동,49312364,12459,0.25265468919721634
3117054000,울산광역시,동구,대송동,136679755,12459,0.09115468490560288
3117054000,울산광역시,동구,대송동,36074686,12459,0.3453668314673619
2620000000,부산광역시,영도구,,14199595,119045,8.38368981650533
2620053000,부산광역시,영도구,남항동,14199595,10875,0.7658669138098656
2620058500,부산광역시,영도구,신선동,14199595,9940,0.7000199653581668
2623000000,부산광역시,부산진구,,29666238,359247,12.10962441547189
2623054000,부산광역시,부산진구,연지동,29666238,21165,0.7134372750599519
2623055000,부산광역시,부산진구,초읍동,29666238,20999,0.7078416885888935
2626000000,부산광역시,동래구,,16631774,267567,16.087700566397785
2626051000,부산광역시,동래구,수민동,16631774,31890,1.91741422171802
2626052000,부산광역시,동래구,복산동,16631774,11159,0.6709446629084787
2626054500,부산광역시,동래구,명륜동,16631774,24276,1.4596157932400957
2629000000,부산광역시,남구,,26818105,278497,10.384663644206032
2629000000,부산광역시,남구,,17431532,278497,15.97662213510551
2629000000,부산광역시,남구,,61018238,278497,4.564159981151865
2629000000,부산광역시,남구,,73466522,278497,3.790801475534666
2629061000,부산광역시,남구,용당동,26818105,8377,0.3123636066008392
2629061000,부산광역시,남구,용당동,17431532,8377,0.48056590780431696
2629061000,부산광역시,남구,용당동,61018238,8377,0.13728682234318204
2629061000,부산광역시,남구,용당동,73466522,8377,0.11402472543888767
2629064500,부산광역시,남구,우암동,26818105,14575,0.5434761330079064
2629064500,부산광역시,남구,우암동,17431532,14575,0.8361284596213345
2629064500,부산광역시,남구,우암동,61018238,14575,0.23886301010527375
2629064500,부산광역시,남구,우암동,73466522,14575,0.19838968285445718
2720000000,대구광역시,남구,,26818105,149314,5.567656625999488
2720000000,대구광역시,남구,,17431532,149314,8.565741668603769
2720000000,대구광역시,남구,,61018238,149314,2.4470388672973478
2720000000,대구광역시,남구,,73466522,149314,2.0324087208048316
2720051500,대구광역시,남구,이천동,26818105,13556,0.5054794140003553
2720051500,대구광역시,남구,이천동,17431532,13556,0.7776711765781689
2720051500,대구광역시,남구,이천동,61018238,13556,0.22216308507630128
2720051500,대구광역시,남구,이천동,73466522,13556,0.18451941960720558
2915500000,광주광역시,남구,,26818105,217679,8.116867317806385
2915500000,광주광역시,남구,,17431532,217679,12.487657424487992
2915500000,광주광역시,남구,,61018238,217679,3.5674415901685
2915500000,광주광역시,남구,,73466522,217679,2.962968629439134
2915551000,광주광역시,남구,양림동,26818105,7701,0.2871567547371449
2915551000,광주광역시,남구,양림동,17431532,7701,0.44178561012308043
2915551000,광주광역시,남구,양림동,61018238,7701,0.12620816746625818
2915551000,광주광역시,남구,양림동,73466522,7701,0.10482325541421439
2915554500,광주광역시,남구,사직동,26818105,5739,0.21399722314458833
2915554500,광주광역시,남구,사직동,17431532,5739,0.3292309591606751
2915554500,광주광역시,남구,사직동,61018238,5739,0.0940538466548313
2915554500,광주광역시,남구,사직동,73466522,5739,0.07811721371538455
2915560500,광주광역시,남구,월산동,26818105,8389,0.3128110655096622
2915560500,광주광역시,남구,월산동,17431532,8389,0.48125431545546316
2915560500,광주광역시,남구,월산동,61018238,8389,0.13748348485579015
2915560500,광주광역시,남구,월산동,73466522,8389,0.11418806514346766
2915571000,광주광역시,남구,효덕동,26818105,48039,1.7912898767455792
2915571000,광주광역시,남구,효덕동,17431532,48039,2.755867929451066
2915571000,광주광역시,남구,효덕동,61018238,48039,0.7872892035984388
2915571000,광주광역시,남구,효덕동,73466522,48039,0.6538896723598812
2915572000,광주광역시,남구,송암동,26818105,14407,0.5372117082843848
2915572000,광주광역시,남구,송암동,17431532,14407,0.8264907525052876
2915572000,광주광역시,남구,송암동,61018238,14407,0.23610973492876014
2915572000,광주광역시,남구,송암동,73466522,14407,0.19610292699033718
2915573000,광주광역시,남구,대촌동,26818105,5837,0.21765147089997597
2915573000,광주광역시,남구,대촌동,17431532,5837,0.3348529549783691
2915573000,광주광역시,남구,대촌동,61018238,5837,0.0956599238411309
2915573000,광주광역시,남구,대촌동,73466522,5837,0.07945115463612121
3114000000,울산광역시,남구,,26818105,327868,12.225621459830961
3114000000,울산광역시,남구,,17431532,327868,18.808903313833806
3114000000,울산광역시,남구,,61018238,327868,5.373278723649804
3114000000,울산광역시,남구,,73466522,327868,4.462821855102927
3114056000,울산광역시,남구,달동,26818105,28407,1.0592471019111902
3114056000,울산광역시,남구,달동,17431532,28407,1.6296330121758662
3114056000,울산광역시,남구,달동,61018238,28407,0.4655493329715617
3114056000,울산광역시,남구,달동,73466522,28407,0.38666591566700276
3114057000,울산광역시,남구,삼산동,26818105,49981,1.8637036434900975
3114057000,울산광역시,남구,삼산동,17431532,49981,2.8672752343282277
3114057000,울산광역시,남구,삼산동,61018238,49981,0.8191157535555189
3114057000,울산광역시,남구,삼산동,73466522,49981,0.6803234812177443
3114058500,울산광역시,남구,삼호동,26818105,22783,0.8495380266428221
3114058500,울산광역시,남구,삼호동,17431532,22783,1.3069992930053422
3114058500,울산광역시,남구,삼호동,61018238,22783,0.3733801687292248
3114058500,울산광역시,남구,삼호동,73466522,22783,0.3101140407871765
3114059500,울산광역시,남구,무거동,26818105,33769,1.2591866576702568
3114059500,울산광역시,남구,무거동,17431532,33769,1.9372364976296979
3114059500,울산광역시,남구,무거동,61018238,33769,0.5534246990219547
3114059500,울산광역시,남구,무거동,73466522,33769,0.45965154033016564
3114060000,울산광역시,남구,옥동,26818105,24767,0.9235178995682208
3114060000,울산광역시,남구,옥동,17431532,24767,1.4208160246615158
3114060000,울산광역시,남구,옥동,61018238,24767,0.40589503748043326
3114060000,울산광역시,남구,옥동,73466522,24767,0.3371195386110697
3114062500,울산광역시,남구,대현동,26818105,31486,1.1740576002666856
3114062500,울산광역시,남구,대현동,17431532,31486,1.8062669419991313
3114062500,울산광역시,남구,대현동,61018238,31486,0.5160096559982607
3114062500,울산광역시,남구,대현동,73466522,31486,0.42857616153382083
3114063500,울산광역시,남구,수암동,26818105,15315,0.5710694323853233
3114063500,울산광역시,남구,수암동,17431532,15315,0.8785802647753508
3114063500,울산광역시,남구,수암동,61018238,15315,0.2509905317161075
3114063500,울산광역시,남구,수암동,73466522,15315,0.20846229797022378
3114064000,울산광역시,남구,선암동,26818105,15680,0.5846796408620222
3114064000,울산광역시,남구,선암동,17431532,15680,0.8995193308310481
3114064000,울산광역시,남구,선암동,61018238,15680,0.2569723498079377
3114064000,울산광역시,남구,선암동,73466522,15680,0.21343054731786543
3114067000,울산광역시,남구,야음장생포동,26818105,10832,0.4039062416975398
3114067000,울산광역시,남구,야음장생포동,17431532,10832,0.6214026397679792
3114067000,울산광역시,남구,야음장생포동,61018238,10832,0.17752069471425902
3114067000,울산광역시,남구,야음장생포동,73466522,10832,0.1474413066675458
2632000000,부산광역시,북구,,39370091,293971,7.4668610748194615
2632000000,부산광역시,북구,,93983908,293971,3.1278865313836492
2632000000,부산광역시,북구,,120280473,293971,2.4440459258918943
2632000000,부산광역시,북구,,157357088,293971,1.8681776825966685
2632053000,부산광역시,북구,금곡동,39370091,41061,1.042949075225658
2632053000,부산광역시,북구,금곡동,93983908,41061,0.436893941460702
2632053000,부산광역시,북구,금곡동,120280473,41061,0.34137710782031927
2632053000,부산광역시,북구,금곡동,157357088,41061,0.2609415344544251
2723000000,대구광역시,북구,,39370091,437393,11.1097787404149
2723000000,대구광역시,북구,,93983908,437393,4.653913731699687
2723000000,대구광역시,북구,,120280473,437393,3.6364423009876257
2723000000,대구광역시,북구,,157357088,437393,2.7796205786421266
2723051000,대구광역시,북구,고성동,39370091,4952,0.12578076083187106
2723051000,대구광역시,북구,고성동,93983908,4952,0.052689871121341325
2723051000,대구광역시,북구,고성동,120280473,4952,0.041170440026453835
2723051000,대구광역시,북구,고성동,157357088,4952,0.03146982486101929
2723052600,대구광역시,북구,칠성동,39370091,23780,0.6040118119107217
2723052600,대구광역시,북구,칠성동,93983908,23780,0.25302203862388867
2723052600,대구광역시,북구,칠성동,120280473,23780,0.19770457670215513
2723052600,대구광역시,북구,칠성동,157357088,23780,0.15112125104907892
2723064500,대구광역시,북구,대현동,39370091,18916,0.4804662503828096
2723064500,대구광역시,북구,대현동,93983908,18916,0.20126849800712693
2723064500,대구광역시,북구,대현동,120280473,18916,0.1572657600041197
2723064500,대구광역시,북구,대현동,157357088,18916,0.12021066378655915
2723068000,대구광역시,북구,검단동,39370091,7275,0.18478494245796892
2723068000,대구광역시,북구,검단동,93983908,7275,0.07740686841836797
2723068000,대구광역시,북구,검단동,120280473,7275,0.06048363311640785
2723068000,대구광역시,북구,검단동,157357088,7275,0.04623242646686497
2723069500,대구광역시,북구,무태조야동,39370091,28594,0.7262873738341118
2723069500,대구광역시,북구,무태조야동,93983908,28594,0.3042435732721393
2723069500,대구광역시,북구,무태조야동,120280473,28594,0.23772769832722557
2723069500,대구광역시,북구,무태조야동,157357088,28594,0.18171408967608757
2723071500,대구광역시,북구,관문동,39370091,32310,0.820673744442196
2723071500,대구광역시,북구,관문동,93983908,32310,0.3437822568518858
2723071500,대구광역시,북구,관문동,120280473,32310,0.2686221561499845
2723071500,대구광역시,북구,관문동,157357088,32310,0.2053291682672725
